,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__max_features,param_decisiontreeclassifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3403210163116455,0.007335117431892441,0.07854852676391602,0.007950345163506541,175,auto,2,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.2614237614237614,0.36587301587301585,0.28535353535353536,0.4966329966329966,0.4024170274170274,0.3623400673400673,0.08457453779894888,20
1,0.34997830390930174,0.0190118814555907,0.07616744041442872,0.011612374759680483,175,auto,5,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.444047619047619,0.6164021164021164,0.2712121212121212,0.4619047619047619,0.44565897065897064,0.4478451178451179,0.1093869746266132,1
2,0.33609566688537595,0.009409059838879828,0.07011551856994629,0.004831370313086062,175,auto,10,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.2811355311355312,0.4831168831168831,0.48852813852813853,0.5033022533022534,0.3095238095238096,0.4131213231213232,0.09682030831069599,6
3,0.3513923645019531,0.017680974282906273,0.07133665084838867,0.0055141133788635405,175,auto,20,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.3651027077497666,0.3235331919542446,0.17321937321937322,0.38518518518518513,0.3472175972175972,0.31885161106523335,0.07559709262935818,26
4,0.3294543743133545,0.008952697055632087,0.07158379554748535,0.005138825643052475,175,auto,25,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.5357623857623858,0.398989898989899,0.22051282051282053,0.39444444444444443,0.30278980278980283,0.3704998704998705,0.10561959262254582,18
5,0.33461971282958985,0.005926415787241696,0.07310028076171875,0.00634382754293926,175,auto,30,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.2527758790916686,0.3133838383838384,0.3107193732193732,0.3733877233877234,0.21693121693121695,0.2934396062027641,0.054028023318187596,33
6,0.3370837211608887,0.008691525531982729,0.07256264686584472,0.005435765404457386,175,auto,40,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 40}",0.2875457875457876,0.4092592592592592,0.16666666666666666,0.31203703703703706,0.16428571428571428,0.26795889295889297,0.09305972901850278,35
7,0.3365316867828369,0.008352444126729586,0.07334184646606445,0.00736824944920149,200,auto,2,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.3306267806267806,0.36657046657046655,0.4317765567765568,0.5218614718614719,0.3854497354497355,0.4072570022570023,0.06593714422998796,11
8,0.33336944580078126,0.006907886617292611,0.07371368408203124,0.007162996769848959,200,auto,5,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.36948051948051946,0.26851851851851855,0.42936507936507934,0.30944240944240947,0.46169108669108666,0.36769952269952266,0.07193189802221493,19
9,0.34273290634155273,0.005120466717360546,0.07102484703063965,0.0056817488704148334,200,auto,10,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.3467164643635232,0.4861111111111111,0.393939393939394,0.3846560846560847,0.3383838383838384,0.3899613784907903,0.052572059259458376,14
10,0.33718090057373046,0.015285982904303623,0.07063860893249511,0.005727123956461975,200,auto,20,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.6049654049654051,0.35479797979797983,0.31283068783068785,0.43653198653198655,0.4225108225108225,0.4263273763273764,0.10002819432111912,4
11,0.34424653053283694,0.007211492516204786,0.07024064064025878,0.004594680034596046,200,auto,25,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.3430555555555556,0.5379990379990379,0.40331890331890335,0.393939393939394,0.4674603174603174,0.4291546416546416,0.06728310202213092,3
12,0.3349454879760742,0.009082269155739245,0.07913284301757813,0.006677836211204664,200,auto,30,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.2801876486087012,0.4781144781144781,0.32846003898635473,0.24074074074074078,0.2419062419062419,0.31388182967130335,0.08814793130079324,27
