,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__max_features,param_decisiontreeclassifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2632144927978516,0.008557294260244801,0.05315752029418945,0.001849174335975502,175,auto,2,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.3115079365079365,0.2896825396825397,0.20952380952380953,0.23650793650793647,0.29880952380952386,0.2692063492063492,0.039284191087995524,23
1,0.2493575096130371,0.0030324635275349775,0.055417537689208984,0.0051749832567810254,175,auto,5,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.4523809523809525,0.3925925925925926,0.2642857142857143,0.4166666666666667,0.41190476190476194,0.3875661375661376,0.06459643591164992,2
2,0.25591492652893066,0.007961323375913883,0.051528215408325195,0.0067601476778274975,175,auto,10,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.19246031746031747,0.20634920634920637,0.15555555555555556,0.4071428571428572,0.3333333333333333,0.25896825396825396,0.09525978588974543,24
3,0.25519256591796874,0.010357005970401624,0.05352029800415039,0.006555844050391654,175,auto,20,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.15067340067340068,0.27609427609427606,0.30833333333333335,0.24603174603174607,0.19761904761904767,0.23575036075036074,0.05602448121065781,27
4,0.2576894760131836,0.005718956773097951,0.052979326248168944,0.0015242357690419804,175,auto,25,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.11666666666666665,0.27857142857142864,0.09206349206349207,0.29444444444444445,0.13333333333333333,0.18301587301587302,0.0856622416955415,33
5,0.25424799919128416,0.00506316859937185,0.051926040649414064,0.0012196088389965758,175,auto,30,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.10000000000000002,0.17023809523809527,0.20000000000000004,0.2023809523809524,0.16203703703703703,0.16693121693121699,0.03705375661919634,34
6,0.254029369354248,0.007063612009569534,0.05196428298950195,0.0013227414036188657,175,auto,40,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 40}",0.3632275132275132,0.11188811188811187,0.19583333333333333,0.18571428571428572,0.23412698412698416,0.21815804565804564,0.08263709406779637,30
7,0.2570481300354004,0.006316482606987083,0.05021476745605469,0.0021272837938581175,200,auto,2,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.2031746031746032,0.4714285714285715,0.298941798941799,0.4138888888888889,0.5472222222222222,0.38693121693121696,0.12253028698982464,3
8,0.25376620292663576,0.006482765895396224,0.04950246810913086,0.0030569581434757684,200,auto,5,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.4047619047619047,0.4920634920634921,0.373015873015873,0.39285714285714285,0.373015873015873,0.40714285714285714,0.04416008807378908,1
9,0.2572648048400879,0.005294809134867442,0.04989228248596191,0.0013608887768587047,200,auto,10,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.2920634920634921,0.3074074074074074,0.3865079365079365,0.41111111111111115,0.17261904761904764,0.31394179894179897,0.08390613585995145,11
10,0.25017104148864744,0.005043764793025528,0.05018610954284668,0.0005728381027567629,200,auto,20,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.4039682539682539,0.24206349206349206,0.30634920634920637,0.3650793650793651,0.27499999999999997,0.3184920634920635,0.05891840273549504,10
11,0.25141077041625975,0.0022786709903237657,0.051107025146484374,0.00112295293099218,200,auto,25,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.1322751322751323,0.26801346801346804,0.32222222222222224,0.2222222222222222,0.24444444444444444,0.23783549783549782,0.06238953832923829,26
12,0.2567147254943848,0.00517178066185906,0.05395903587341309,0.003962579939553546,200,auto,30,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.37857142857142856,0.125,0.2555555555555556,0.12454212454212454,0.23838383838383836,0.2244105894105894,0.09464354230052698,28
13,0.25382609367370607,0.0060842950486996,0.05193395614624023,0.0023047059824170117,200,auto,40,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 40}",0.375,0.3311965811965812,0.24444444444444446,0.3462962962962963,0.24523809523809526,0.3084350834350834,0.05379796749425315,14
14,0.2579676151275635,0.0067525974852803835,0.055895423889160155,0.005571232164897373,250,auto,2,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.2142857142857143,0.3615079365079365,0.3198412698412698,0.2240740740740741,0.3333333333333333,0.2906084656084656,0.05993111673508523,19
15,0.25664072036743163,0.005137138449697005,0.05091738700866699,0.0055495944067043435,250,auto,5,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.537037037037037,0.4407407407407408,0.18928571428571428,0.4369047619047619,0.2796296296296296,0.37671957671957673,0.12488439826803431,5
